"","PSGC","Municipality","idarea","Date","n","exp","base","typeI","typeII","typeIII","typeIV"
"4136",502006000,"Pandan",6,"2022-05-01",1,4.55973739828155,0.311428531703243,0.273145218221377,0.233858697848721,0.311553556399607,0.311540526381991
"4137",502006000,"Pandan",6,"2022-05-02",1,4.55973739828155,0.303776070687656,0.268180628159126,0.234544242364168,0.303888152435074,0.303898326075916
"4138",502006000,"Pandan",6,"2022-05-03",1,4.55973739828155,0.295818851118424,0.262814928512751,0.234074642599038,0.295935019066739,0.29601824736935
"4139",502006000,"Pandan",6,"2022-05-04",1,4.55973739828155,0.288679837855333,0.258155171381044,0.225217057015157,0.288800187358936,0.288778073339282
"4140",502006000,"Pandan",6,"2022-05-05",1,4.55973739828155,0.283563252190919,0.253136099523147,0.228390452324997,0.283660468292458,0.283693539882466
"4141",502006000,"Pandan",6,"2022-05-06",1,4.55973739828155,0.279241417612576,0.248863185870669,0.228303980327405,0.279344345259115,0.279381986792808
"4142",502006000,"Pandan",6,"2022-05-07",1,4.55973739828155,0.274748658295443,0.244253606754349,0.227898147734903,0.274853019392835,0.274707104710655
"4143",502006000,"Pandan",6,"2022-05-08",1,4.55973739828155,0.269146828887304,0.238774926318147,0.223118281755694,0.26923754809907,0.269183290802903
"4144",502006000,"Pandan",6,"2022-05-09",1,4.55973739828155,0.261431278004067,0.232349876632473,0.218666799071784,0.261521890492897,0.261460947389123
"4145",502006000,"Pandan",6,"2022-05-10",1,4.55973739828155,0.250194428358406,0.22381052902878,0.211182027722721,0.250268061019863,0.250318226718592
"4146",502006000,"Pandan",6,"2022-05-11",1,4.55973739828155,0.238584452160918,0.214746184958086,0.19802196705265,0.238657175804393,0.238779249806139
"4147",502006000,"Pandan",6,"2022-05-12",1,4.55973739828155,0.226905456428889,0.205297732387678,0.187871934970348,0.226985397020661,0.226977369902309
"4148",502006000,"Pandan",6,"2022-05-13",1,4.55973739828155,0.215406801796834,0.196128784472152,0.181586941865547,0.215465225125302,0.215481292043032
"4149",502006000,"Pandan",6,"2022-05-14",1,4.55973739828155,0.202278856377081,0.186355929682969,0.174752095230795,0.202333924077192,0.2024083277603
"4150",502006000,"Pandan",6,"2022-05-15",1,4.55973739828155,0.189742629501968,0.176868254901637,0.162530373679316,0.189796945554783,0.189803095215304
"4151",502006000,"Pandan",6,"2022-05-16",1,4.55973739828155,0.176038989002224,0.166840989984662,0.154315655431908,0.176085358737056,0.176122489828573
"4152",502006000,"Pandan",6,"2022-05-17",1,4.55973739828155,0.16305244624164,0.157282717167421,0.145687904871378,0.163104809832682,0.163141032696805
"4153",502006000,"Pandan",6,"2022-05-18",1,4.55973739828155,0.150743240685762,0.148403123496664,0.137057289200797,0.150801482591693,0.150725574572201
