"","PSGC","Municipality","idarea","Date","n","exp","base","typeI","typeII","typeIII"
"7583",405617000,"General Nakar",11,"2021-10-10",7,6.73703274057715,0.751851271331259,1.00969818685808,0.969163349459819,1.14599607452957
"7584",405617000,"General Nakar",11,"2021-10-11",6,6.73703274057715,0.742732027739337,0.904674772298015,0.86507197782355,1.72408756938905
"7585",405617000,"General Nakar",11,"2021-10-12",3,6.73703274057715,0.650923135190031,0.637744869120561,0.616075558341085,1.01612308479521
"7586",405617000,"General Nakar",11,"2021-10-13",2,6.73703274057715,0.649073101891241,0.561549580101674,0.554144680429777,1.0180266907408
"7587",405617000,"General Nakar",11,"2021-10-14",3,6.73703274057715,0.662175637284768,0.634761511244656,0.569259809080273,1.05121482955539
"7588",405617000,"General Nakar",11,"2021-10-15",3,6.73703274057715,0.651201250092865,0.631466290060706,0.50525830976152,1.01501135411643
"7589",405617000,"General Nakar",11,"2021-10-16",3,6.73703274057715,0.673653795717031,0.633657489028812,0.509877631713525,1.07833072299595
"7590",405617000,"General Nakar",11,"2021-10-17",2,6.73703274057715,0.643127591433086,0.55131561999133,0.589012419021211,1.03009706877284
"7591",405617000,"General Nakar",11,"2021-10-18",3,6.73703274057715,0.572154292399545,0.601265160417761,0.588823835724841,0.892279994165466
"7592",405617000,"General Nakar",11,"2021-10-19",2,6.73703274057715,0.542254881590075,0.517471680031495,0.502942719053126,0.846596856036282
"7593",405617000,"General Nakar",11,"2021-10-20",2,6.73703274057715,0.547758844263457,0.513437906049768,0.434936890509417,0.874014012606049
"7594",405617000,"General Nakar",11,"2021-10-21",2,6.73703274057715,0.542394237136331,0.508450063124406,0.433714090860278,0.860856224092231
"7595",405617000,"General Nakar",11,"2021-10-22",3,6.73703274057715,0.539480146993975,0.570435969518608,0.404982108272609,0.887235917950513
"7596",405617000,"General Nakar",11,"2021-10-23",3,6.73703274057715,0.525019492065153,0.558390591320153,0.375948308842112,0.840490289776268
"7597",405617000,"General Nakar",11,"2021-10-24",2,6.73703274057715,0.49836927028103,0.473578031306114,0.386108403800874,0.800766736965032
"7598",405617000,"General Nakar",11,"2021-10-25",2,6.73703274057715,0.459351663461761,0.453054291486331,0.356869262734664,0.725725628624783
"7599",405617000,"General Nakar",11,"2021-10-26",1,6.73703274057715,0.436548146393047,0.378007494758832,0.353009629338938,0.69898246188039
"7600",405617000,"General Nakar",11,"2021-10-27",1,6.73703274057715,0.403190738739206,0.363093703345132,0.329951000546718,0.607587280365663
"7601",405617000,"General Nakar",11,"2021-10-28",2,6.73703274057715,0.399177932194481,0.413311434175028,0.366262523300016,0.510790105831973
"7602",405617000,"General Nakar",11,"2021-10-29",2,6.73703274057715,0.391104333126082,0.405904947116908,0.316587941482038,0.601880444973434
"7603",405617000,"General Nakar",11,"2021-10-30",3,6.73703274057715,0.38648297556271,0.460883671569859,0.327057280533717,0.601873668048192
"7604",405617000,"General Nakar",11,"2021-10-31",2,6.73703274057715,0.373437234506618,0.392547714151305,0.315902554469267,0.559609686714835
"7605",405617000,"General Nakar",11,"2021-11-01",2,6.73703274057715,0.355067307667705,0.381401700476263,0.356684546338555,0.497973978861234
"7606",405617000,"General Nakar",11,"2021-11-02",2,6.73703274057715,0.340366094861907,0.370967919491962,0.352904940945299,0.510977031905113
"7607",405617000,"General Nakar",11,"2021-11-03",2,6.73703274057715,0.323014148367784,0.361018053023797,0.328436320890132,0.469545777939284
"7608",405617000,"General Nakar",11,"2021-11-04",2,6.73703274057715,0.313073718731652,0.351558733549183,0.279512950650025,0.454516449629086
"7609",405617000,"General Nakar",11,"2021-11-05",2,6.73703274057715,0.30588422200069,0.341158743048971,0.226337445105917,0.448883257624879
"7610",405617000,"General Nakar",11,"2021-11-06",1,6.73703274057715,0.292916903958862,0.279369306966385,0.206776170584864,0.420797262106316
"7611",405617000,"General Nakar",11,"2021-11-07",0,6.73703274057715,0.278685051035861,0.22609591473221,0.166089277641464,0.394671836111127
"7612",405617000,"General Nakar",11,"2021-11-08",0,6.73703274057715,0.263002058876565,0.216421046274835,0.160656767886208,0.361237479683782
"7613",405617000,"General Nakar",11,"2021-11-09",0,6.73703274057715,0.25003299138576,0.20953830681007,0.154493579562406,0.331689499007838
"7614",405617000,"General Nakar",11,"2021-11-10",0,6.73703274057715,0.244362761645359,0.206385473126531,0.133878366449148,0.33214724814312
"7615",405617000,"General Nakar",11,"2021-11-11",0,6.73703274057715,0.241148131711072,0.204598408312403,0.148280522381934,0.216178047390474
"7616",405617000,"General Nakar",11,"2021-11-12",0,6.73703274057715,0.239950590668274,0.203639252943446,0.22497134623141,0.318814888620698
"7617",405617000,"General Nakar",11,"2021-11-13",0,6.73703274057715,0.240426905400381,0.20349158931421,0.228712107609917,0.327999032609422
"7618",405617000,"General Nakar",11,"2021-11-14",0,6.73703274057715,0.23533866208166,0.201471017542954,0.240635232031993,0.313309059834461
"7619",405617000,"General Nakar",11,"2021-11-15",0,6.73703274057715,0.229475835591805,0.198547209507443,0.233339882687197,0.305977053076024
"7620",405617000,"General Nakar",11,"2021-11-16",0,6.73703274057715,0.220126984444266,0.193303594433585,0.235865805575106,0.285898098987391
"7621",405617000,"General Nakar",11,"2021-11-17",0,6.73703274057715,0.210036572289964,0.187007929675259,0.225659680313486,0.262322967343566
"7622",405617000,"General Nakar",11,"2021-11-18",0,6.73703274057715,0.203264716010027,0.181836308885374,0.252404387336258,0.251502248983157
"7623",405617000,"General Nakar",11,"2021-11-19",1,6.73703274057715,0.198480392065899,0.212305705062783,0.235721459473459,0.24610680665556
"7624",405617000,"General Nakar",11,"2021-11-20",1,6.73703274057715,0.193226074257486,0.206010393194114,0.230220158498902,0.485277502568422
"7625",405617000,"General Nakar",11,"2021-11-21",1,6.73703274057715,0.184730648097263,0.197172957124706,0.199108120332169,0.237564508313169
"7626",405617000,"General Nakar",11,"2021-11-22",1,6.73703274057715,0.170654184334135,0.18726083430895,0.175029976284847,0.187656790158038
"7627",405617000,"General Nakar",11,"2021-11-23",1,6.73703274057715,0.162713306603381,0.180840202791154,0.170389024658574,0.175498534361217
"7628",405617000,"General Nakar",11,"2021-11-24",1,6.73703274057715,0.159108595169302,0.177533671995746,0.168572899529642,0.172044918060207
"7629",405617000,"General Nakar",11,"2021-11-25",1,6.73703274057715,0.157852216153369,0.175964411311067,0.167895131794329,0.172043450884325
"7630",405617000,"General Nakar",11,"2021-11-26",1,6.73703274057715,0.157556482092969,0.1754176684557,0.181844450988398,0.170323193932528
"7631",405617000,"General Nakar",11,"2021-11-27",1,6.73703274057715,0.158968011385677,0.175916607741297,0.183088957282403,0.17549521362112
"7632",405617000,"General Nakar",11,"2021-11-28",1,6.73703274057715,0.160415669458846,0.176134163173624,0.176244823868422,0.177227566615753
"7633",405617000,"General Nakar",11,"2021-11-29",0,6.73703274057715,0.162391319143774,0.145947562698382,0.135736870273943,0.185901398021953
"7634",405617000,"General Nakar",11,"2021-11-30",0,6.73703274057715,0.161602294726636,0.144757607479626,0.137909496326851,0.179883780594288
"7635",405617000,"General Nakar",11,"2021-12-01",0,6.73703274057715,0.159378975258662,0.143286760163573,0.132412972484992,0.177967697462863
"7636",405617000,"General Nakar",11,"2021-12-02",0,6.73703274057715,0.156591190985198,0.141640203389178,0.116327017763352,0.166887392329728
"7637",405617000,"General Nakar",11,"2021-12-03",0,6.73703274057715,0.156608423052215,0.141391857580533,0.116611609578732,0.172042452662617
"7638",405617000,"General Nakar",11,"2021-12-04",0,6.73703274057715,0.156271467332126,0.141001666380943,0.112774608437705,0.17204345005264
"7639",405617000,"General Nakar",11,"2021-12-05",0,6.73703274057715,0.15523325088374,0.139994643734394,0.135672080200173,0.170321229393584
"7640",405617000,"General Nakar",11,"2021-12-06",0,6.73703274057715,0.153469551582364,0.138605278602895,0.135450408416878,0.168599839353817
"7641",405617000,"General Nakar",11,"2021-12-07",0,6.73703274057715,0.150233257746095,0.136570161351799,0.137655618418852,0.163451362540116
"7642",405617000,"General Nakar",11,"2021-12-08",0,6.73703274057715,0.145385819994989,0.133708705049029,0.123385103910772,0.149845491796954
"7643",405617000,"General Nakar",11,"2021-12-09",0,6.73703274057715,0.142061636772237,0.131393155561008,0.120012563071119,0.149837101005933
"7644",405617000,"General Nakar",11,"2021-12-10",0,6.73703274057715,0.137067074693998,0.128143346189655,0.139410983681692,0.136729181979258
"7645",405617000,"General Nakar",11,"2021-12-11",0,6.73703274057715,0.132353364536709,0.124545601284273,0.144030952638714,0.12476345924168
"7646",405617000,"General Nakar",11,"2021-12-12",0,6.73703274057715,0.128148281048735,0.121094490220534,0.141794548634332,0.124823372383562
"7647",405617000,"General Nakar",11,"2021-12-13",0,6.73703274057715,0.123409998904633,0.117225443825629,0.133445675446462,0.118281845415642
"7648",405617000,"General Nakar",11,"2021-12-14",0,6.73703274057715,0.117621678690543,0.112889873653339,0.0985047191441916,0.103819268472215
"7649",405617000,"General Nakar",11,"2021-12-15",0,6.73703274057715,0.113364490679916,0.1094505873909,0.0846003130823304,0.140117029525101
"7650",405617000,"General Nakar",11,"2021-12-16",0,6.73703274057715,0.111827171585151,0.108378322965681,0.0870803584780952,0.0943706246113704
"7651",405617000,"General Nakar",11,"2021-12-17",0,6.73703274057715,0.111702163857864,0.108186490860534,0.0783721569482654,0.095920928483915
"7652",405617000,"General Nakar",11,"2021-12-18",0,6.73703274057715,0.112136242705391,0.108084997747481,0.0822362009529447,0.0974887792639389
"7653",405617000,"General Nakar",11,"2021-12-19",0,6.73703274057715,0.112708724922094,0.108195499154755,0.0838683791461375,0.100633691323361
"7654",405617000,"General Nakar",11,"2021-12-20",0,6.73703274057715,0.112340382467899,0.107852743264111,0.0720583561736057,0.0947232964496324
"7655",405617000,"General Nakar",11,"2021-12-21",0,6.73703274057715,0.112263347901585,0.107748558023997,0.0758068044638435,0.141234209534363
"7656",405617000,"General Nakar",11,"2021-12-22",0,6.73703274057715,0.113175701428906,0.108226290483345,0.0941241293536665,0.0990599810869545
"7657",405617000,"General Nakar",11,"2021-12-23",0,6.73703274057715,0.114264273555493,0.108778933193661,0.0978796838239772,0.100638131428163
